customer_id,recency_invoice,frequency,total_spending,R_score,F_score,M_score,RFM_code,RFM_total
678,10910088.0,6.0,11310.0,4,5,1,451,10
679,1799164.0,1.0,21093.0,1,1,3,113,5
680,,,25026.0,,,4,---,4
681,11163908.0,5.0,19147.0,4,4,3,443,11
682,10143162.0,12.0,13539.0,3,5,2,352,10
685,12006714.0,13.0,19910.0,5,5,3,553,13
686,6229809.0,2.0,12550.0,2,2,1,221,5
687,9715810.0,3.0,10750.0,3,3,1,331,7
688,,,18981.0,,,3,---,3
689,8201042.0,6.0,14244.0,2,5,2,252,9
691,10761278.0,7.0,14626.0,4,5,2,452,11
692,7968409.0,3.0,12954.0,2,3,1,231,6
694,8522291.0,3.0,35275.0,2,3,5,235,10
695,11518624.0,4.0,24372.0,5,4,4,544,13
696,,,12350.0,,,1,---,1
697,11377955.0,3.0,30103.0,4,3,4,434,11
699,11400389.0,8.0,14247.0,4,5,2,452,11
700,8312827.0,3.0,17249.0,2,3,2,232,7
701,6878925.0,4.0,6734.0,2,4,1,241,7
703,6627089.0,1.0,25239.0,2,1,4,214,7
704,11971880.0,14.0,11085.0,5,5,1,551,11
705,4542308.0,1.0,27502.0,1,1,4,114,6
707,10980279.0,6.0,17891.0,4,5,3,453,12
708,10514115.0,11.0,27676.0,4,5,4,454,13
709,9054235.0,1.0,22239.0,3,1,3,313,7
710,7880041.0,5.0,17042.0,2,4,2,242,8
712,8435283.0,2.0,16191.0,2,2,2,222,6
713,,,9375.0,,,1,---,1
714,,,16875.0,,,2,---,2
715,4199630.0,1.0,15125.0,1,1,2,112,4
717,,,21475.0,,,3,---,3
718,11394199.0,7.0,15444.0,4,5,2,452,11
719,,,19318.0,,,3,---,3
721,10014859.0,1.0,12888.0,3,1,1,311,5
722,,,9175.0,,,1,---,1
723,11041098.0,3.0,21128.0,4,3,3,433,10
725,6102420.0,1.0,8805.0,2,1,1,211,4
726,,,19310.0,,,3,---,3
727,10637129.0,3.0,15415.0,4,3,2,432,9
728,10209769.0,1.0,21618.0,3,1,3,313,7
729,9833282.0,2.0,13243.0,3,2,1,321,6
730,4328388.0,1.0,20200.0,1,1,3,113,5
731,9162917.0,3.0,14298.0,3,3,2,332,8
732,8501954.0,1.0,22030.0,2,1,3,213,6
733,5576649.0,3.0,13916.0,1,3,2,132,6
734,2492223.0,1.0,15454.0,1,1,2,112,4
735,11848644.0,3.0,35088.0,5,3,5,535,13
736,7735799.0,2.0,74276.0,2,2,5,225,9
737,4442912.0,1.0,18366.0,1,1,3,113,5
738,11528796.0,5.0,19219.0,5,4,3,543,12
739,2396758.0,1.0,5074.0,1,1,1,111,3
741,10842278.0,2.0,24088.0,4,2,4,424,10
742,11141233.0,2.0,6479.0,4,2,1,421,7
743,12163233.0,2.0,13546.0,5,2,2,522,9
744,11064439.0,2.0,15873.0,4,2,2,422,8
745,9556285.0,3.0,77403.0,3,3,5,335,11
746,3506080.0,1.0,21694.0,1,1,3,113,5
747,2927954.0,1.0,13273.0,1,1,1,111,3
748,,,26079.0,,,4,---,4
749,6204459.0,1.0,21683.0,2,1,3,213,6
752,11639888.0,3.0,8551.0,5,3,1,531,9
753,2891143.0,2.0,8482.0,1,2,1,121,4
754,,,39505.0,,,5,---,5
755,,,21966.0,,,3,---,3
757,11491312.0,7.0,51414.0,5,5,5,555,15
758,9851024.0,2.0,14190.0,3,2,2,322,7
759,11874272.0,3.0,19895.0,5,3,3,533,11
760,,,18735.0,,,3,---,3
761,1065291.0,1.0,18482.0,1,1,3,113,5
762,5279081.0,2.0,22878.0,1,2,3,123,6
763,12161180.0,4.0,10587.0,5,4,1,541,10
764,11782401.0,6.0,22722.0,5,5,3,553,13
765,10182438.0,8.0,19088.0,3,5,3,353,11
766,1887500.0,1.0,34140.0,1,1,5,115,7
767,7137505.0,1.0,7448.0,2,1,1,211,4
768,11042684.0,3.0,22837.0,4,3,3,433,10
769,10929620.0,2.0,19630.0,4,2,3,423,9
770,,,9370.0,,,1,---,1
771,5143439.0,1.0,13704.0,1,1,2,112,4
772,9684273.0,6.0,17060.0,3,5,2,352,10
773,6734373.0,4.0,7986.0,2,4,1,241,7
776,11243346.0,4.0,63352.0,4,4,5,445,13
777,,,14859.0,,,2,---,2
779,11584855.0,5.0,33141.0,5,4,5,545,14
780,9513896.0,1.0,16888.0,3,1,2,312,6
781,,,17141.0,,,2,---,2
782,,,13690.0,,,2,---,2
783,12077223.0,4.0,13206.0,5,4,1,541,10
785,8247868.0,2.0,28016.0,2,2,4,224,8
787,1313539.0,1.0,29296.0,1,1,4,114,6
788,,,26871.0,,,4,---,4
789,9450434.0,2.0,7168.0,3,2,1,321,6
791,10504888.0,6.0,24985.0,4,5,4,454,13
792,7264623.0,4.0,14051.0,2,4,2,242,8
793,11458568.0,5.0,12569.0,5,4,1,541,10
794,2476307.0,1.0,15962.0,1,1,2,112,4
795,10306095.0,1.0,21394.0,3,1,3,313,7
797,9423236.0,5.0,25106.0,3,4,4,344,11
798,12105479.0,4.0,38796.0,5,4,5,545,14
799,10567700.0,4.0,17623.0,4,4,3,443,11
800,6304690.0,1.0,52385.0,2,1,5,215,8
803,,,16109.0,,,2,---,2
804,,,9726.0,,,1,---,1
805,10038961.0,3.0,16459.0,3,3,2,332,8
806,11522678.0,1.0,18008.0,5,1,3,513,9
808,11975030.0,2.0,14845.0,5,2,2,522,9
809,,,15662.0,,,2,---,2
810,12177251.0,4.0,8606.0,5,4,1,541,10
811,8340273.0,5.0,116366.0,2,4,5,245,11
812,10619650.0,2.0,58166.0,4,2,5,425,11
813,2191486.0,1.0,15088.0,1,1,2,112,4
814,9784645.0,3.0,14672.0,3,3,2,332,8
815,12029697.0,3.0,10549.0,5,3,1,531,9
816,2140569.0,1.0,9486.0,1,1,1,111,3
817,,,58392.0,,,5,---,5
818,1993775.0,1.0,30091.0,1,1,4,114,6
819,6675043.0,2.0,31846.0,2,2,4,224,8
820,11107576.0,1.0,21043.0,4,1,3,413,8
821,,,30684.0,,,4,---,4
822,,,14807.0,,,2,---,2
823,11683476.0,10.0,17955.0,5,5,3,553,13
824,9743329.0,7.0,29746.0,3,5,4,354,12
826,9896707.0,17.0,17106.0,3,5,2,352,10
827,,,12930.0,,,1,---,1
830,12097298.0,1.0,6409.0,5,1,1,511,7
831,11124694.0,3.0,30773.0,4,3,4,434,11
832,5281999.0,2.0,14208.0,1,2,2,122,5
833,,,20545.0,,,3,---,3
834,,,34092.0,,,5,---,5
835,4935473.0,1.0,17536.0,1,1,2,112,4
836,1346467.0,1.0,20732.0,1,1,3,113,5
837,2886181.0,1.0,16663.0,1,1,2,112,4
838,8867544.0,2.0,13409.0,3,2,2,322,7
839,12115906.0,7.0,14179.0,5,5,2,552,12
840,4182569.0,1.0,11921.0,1,1,1,111,3
842,11958235.0,2.0,24888.0,5,2,4,524,11
843,5323780.0,2.0,25834.0,1,2,4,124,7
844,11096181.0,3.0,17225.0,4,3,2,432,9
845,11522855.0,8.0,15808.0,5,5,2,552,12
846,8754827.0,2.0,11807.0,2,2,1,221,5
847,11844651.0,11.0,14732.0,5,5,2,552,12
848,5440551.0,7.0,18703.0,1,5,3,153,9
849,10411004.0,2.0,22999.0,4,2,3,423,9
851,10545767.0,17.0,11322.0,4,5,1,451,10
852,11258674.0,2.0,39928.0,4,2,5,425,11
853,12086259.0,5.0,44469.0,5,4,5,545,14
854,6629004.0,5.0,28850.0,2,4,4,244,10
855,,,26828.0,,,4,---,4
856,189077.0,1.0,19621.0,1,1,3,113,5
857,,,19376.0,,,3,---,3
859,11576279.0,5.0,13952.0,5,4,2,542,11
860,4002222.0,1.0,20315.0,1,1,3,113,5
862,11191769.0,3.0,50862.0,4,3,5,435,12
863,10918286.0,5.0,21222.0,4,4,3,443,11
864,11943472.0,4.0,13764.0,5,4,2,542,11
865,11635784.0,8.0,18181.0,5,5,3,553,13
866,11354356.0,7.0,24983.0,4,5,4,454,13
867,3755747.0,1.0,19072.0,1,1,3,113,5
868,11128775.0,2.0,18207.0,4,2,3,423,9
870,8820894.0,1.0,10546.0,3,1,1,311,5
873,10540449.0,2.0,15251.0,4,2,2,422,8
874,8997199.0,1.0,23714.0,3,1,4,314,8
875,12144362.0,2.0,18118.0,5,2,3,523,10
876,9895033.0,13.0,12811.0,3,5,1,351,9
878,5281341.0,2.0,9618.0,1,2,1,121,4
879,9976015.0,3.0,14983.0,3,3,2,332,8
880,5958682.0,1.0,14668.0,1,1,2,112,4
881,,,29614.0,,,4,---,4
883,1120832.0,1.0,15987.0,1,1,2,112,4
884,11383275.0,7.0,33853.0,4,5,5,455,14
886,11895531.0,5.0,32615.0,5,4,5,545,14
887,10060940.0,2.0,23842.0,3,2,4,324,9
889,3688620.0,2.0,29153.0,1,2,4,124,7
890,11973282.0,1.0,13649.0,5,1,2,512,8
891,11843555.0,4.0,18379.0,5,4,3,543,12
893,9199093.0,3.0,9884.0,3,3,1,331,7
894,,,14337.0,,,2,---,2
896,10690289.0,2.0,25104.0,4,2,4,424,10
897,11287922.0,5.0,29450.0,4,4,4,444,12
898,12048286.0,2.0,11088.0,5,2,1,521,8
899,,,20860.0,,,3,---,3
900,11053984.0,2.0,16973.0,4,2,2,422,8
901,7911877.0,1.0,17145.0,2,1,2,212,5
902,11680340.0,4.0,67732.0,5,4,5,545,14
903,7794993.0,2.0,60879.0,2,2,5,225,9
904,9446973.0,2.0,40026.0,3,2,5,325,10
905,7450404.0,4.0,29738.0,2,4,4,244,10
906,7358816.0,2.0,19327.0,2,2,3,223,7
907,,,21600.0,,,3,---,3
908,12107591.0,5.0,32195.0,5,4,5,545,14
909,2636098.0,1.0,19651.0,1,1,3,113,5
910,8245361.0,2.0,21110.0,2,2,3,223,7
911,9495910.0,2.0,53298.0,3,2,5,325,10
913,10179351.0,1.0,39241.0,3,1,5,315,9
914,8070954.0,2.0,33820.0,2,2,5,225,9
916,11698204.0,3.0,42613.0,5,3,5,535,13
917,,,22641.0,,,3,---,3
918,9456218.0,5.0,25954.0,3,4,4,344,11
919,11990191.0,8.0,22487.0,5,5,3,553,13
920,3942478.0,1.0,28147.0,1,1,4,114,6
921,4833018.0,3.0,14759.0,1,3,2,132,6
922,8951351.0,3.0,57547.0,3,3,5,335,11
923,11712063.0,5.0,44679.0,5,4,5,545,14
924,,,11717.0,,,1,---,1
925,10840102.0,1.0,17804.0,4,1,3,413,8
926,6702330.0,1.0,12223.0,2,1,1,211,4
927,5790009.0,1.0,20415.0,1,1,3,113,5
928,12228473.0,2.0,13589.0,5,2,2,522,9
929,,,3305.0,,,1,---,1
930,6116908.0,2.0,13124.0,2,2,1,221,5
931,8349988.0,2.0,18544.0,2,2,3,223,7
933,2765382.0,2.0,19456.0,1,2,3,123,6
934,11034760.0,1.0,30250.0,4,1,4,414,9
935,6515825.0,1.0,28245.0,2,1,4,214,7
936,3032895.0,1.0,29766.0,1,1,4,114,6
937,10349540.0,6.0,36512.0,3,5,5,355,13
938,6793413.0,2.0,38614.0,2,2,5,225,9
939,8152506.0,2.0,21097.0,2,2,3,223,7
940,11609915.0,2.0,19210.0,5,2,3,523,10
941,9149020.0,6.0,16092.0,3,5,2,352,10
942,10019036.0,1.0,33783.0,3,1,5,315,9
944,11832492.0,9.0,18439.0,5,5,3,553,13
945,3440165.0,2.0,28421.0,1,2,4,124,7
946,10400764.0,2.0,16425.0,4,2,2,422,8
947,11644010.0,5.0,37188.0,5,4,5,545,14
948,12056552.0,6.0,13240.0,5,5,1,551,11
950,11467916.0,5.0,57901.0,5,4,5,545,14
951,,,11579.0,,,1,---,1
953,9870528.0,2.0,15809.0,3,2,2,322,7
954,9574867.0,5.0,14501.0,3,4,2,342,9
955,10914424.0,2.0,18262.0,4,2,3,423,9
956,11189268.0,5.0,8046.0,4,4,1,441,9
957,8906420.0,5.0,54338.0,3,4,5,345,12
958,10484738.0,2.0,31662.0,4,2,4,424,10
960,10363811.0,4.0,17801.0,3,4,3,343,10
962,,,8365.0,,,1,---,1
963,12173185.0,2.0,16995.0,5,2,2,522,9
964,10890637.0,5.0,43480.0,4,4,5,445,13
965,11783883.0,2.0,25019.0,5,2,4,524,11
966,6223005.0,1.0,13284.0,2,1,1,211,4
967,10660213.0,5.0,23354.0,4,4,4,444,12
968,8863945.0,3.0,18826.0,3,3,3,333,9
969,10271957.0,1.0,25161.0,3,1,4,314,8
970,5970823.0,2.0,18645.0,1,2,3,123,6
973,4681724.0,2.0,24324.0,1,2,4,124,7
974,11704794.0,8.0,20293.0,5,5,3,553,13
975,636539.0,1.0,13248.0,1,1,1,111,3
977,9201521.0,4.0,25442.0,3,4,4,344,11
978,11998188.0,8.0,21317.0,5,5,3,553,13
979,2744245.0,1.0,32323.0,1,1,5,115,7
980,11433554.0,5.0,14785.0,4,4,2,442,10
981,8196801.0,5.0,12952.0,2,4,1,241,7
982,6118059.0,3.0,33912.0,2,3,5,235,10
983,11016118.0,12.0,13049.0,4,5,1,451,10
986,8829086.0,7.0,15388.0,3,5,2,352,10
989,,,11773.0,,,1,---,1
990,10107766.0,2.0,14466.0,3,2,2,322,7
991,12240738.0,6.0,26149.0,5,5,4,554,14
992,4155855.0,1.0,35342.0,1,1,5,115,7
993,8192528.0,4.0,17679.0,2,4,3,243,9
994,10899770.0,3.0,68715.0,4,3,5,435,12
996,4591246.0,1.0,23499.0,1,1,4,114,6
997,5840471.0,4.0,16909.0,1,4,2,142,7
998,9967817.0,2.0,7099.0,3,2,1,321,6
999,,,38249.0,,,5,---,5
1000,12162800.0,8.0,11737.0,5,5,1,551,11
1001,11812542.0,4.0,19259.0,5,4,3,543,12
1002,11231278.0,3.0,20339.0,4,3,3,433,10
1003,1643643.0,1.0,59920.0,1,1,5,115,7
1004,8343820.0,4.0,28748.0,2,4,4,244,10
1007,11729380.0,7.0,9376.0,5,5,1,551,11
1008,1408856.0,1.0,20105.0,1,1,3,113,5
1009,,,13821.0,,,2,---,2
1011,11286554.0,3.0,14810.0,4,3,2,432,9
1014,,,10029.0,,,1,---,1
1015,11752215.0,1.0,14945.0,5,1,2,512,8
1016,8992924.0,3.0,31660.0,3,3,4,334,10
1018,11281212.0,3.0,11154.0,4,3,1,431,8
1019,4330563.0,1.0,17431.0,1,1,2,112,4
1021,12226779.0,6.0,16319.0,5,5,2,552,12
1022,11196341.0,3.0,16992.0,4,3,2,432,9
1023,9429145.0,7.0,42104.0,3,5,5,355,13
1024,7257361.0,4.0,30752.0,2,4,4,244,10
1025,11733351.0,5.0,49534.0,5,4,5,545,14
1026,11137006.0,6.0,23268.0,4,5,4,454,13
1027,5825849.0,1.0,65214.0,1,1,5,115,7
1028,,,19740.0,,,3,---,3
1029,10857965.0,2.0,16995.0,4,2,2,422,8
1030,10537785.0,1.0,42281.0,4,1,5,415,10
1031,311194.0,1.0,20171.0,1,1,3,113,5
1032,12076634.0,6.0,11941.0,5,5,1,551,11
1033,7770252.0,2.0,15384.0,2,2,2,222,6
1034,7781638.0,3.0,17953.0,2,3,3,233,8
1035,11401595.0,7.0,9994.0,4,5,1,451,10
1038,1295718.0,1.0,23531.0,1,1,4,114,6
1039,6993940.0,3.0,22523.0,2,3,3,233,8
1040,7869274.0,4.0,39963.0,2,4,5,245,11
1041,8511755.0,3.0,18150.0,2,3,3,233,8
1042,3943596.0,2.0,49005.0,1,2,5,125,8
1043,11873391.0,4.0,20134.0,5,4,3,543,12
1044,12083145.0,6.0,27427.0,5,5,4,554,14
1045,,,13079.0,,,1,---,1
1046,11156385.0,2.0,76887.0,4,2,5,425,11
1048,12005466.0,7.0,14249.0,5,5,2,552,12
1049,11912907.0,6.0,18325.0,5,5,3,553,13
1050,4352053.0,2.0,20390.0,1,2,3,123,6
1051,8889978.0,11.0,29888.0,3,5,4,354,12
1052,9160417.0,6.0,19460.0,3,5,3,353,11
1055,8160508.0,3.0,31396.0,2,3,4,234,9
1058,9718772.0,3.0,6831.0,3,3,1,331,7
1060,6991235.0,6.0,52509.0,2,5,5,255,12
1061,746286.0,1.0,20946.0,1,1,3,113,5
1063,12095326.0,7.0,11063.0,5,5,1,551,11
1064,11903200.0,3.0,33810.0,5,3,5,535,13
1065,2365508.0,1.0,19192.0,1,1,3,113,5
1066,10832963.0,11.0,21054.0,4,5,3,453,12
1067,10454627.0,1.0,22586.0,4,1,3,413,8
1068,,,17764.0,,,3,---,3
1069,5149600.0,1.0,13348.0,1,1,1,111,3
1071,10624309.0,5.0,34966.0,4,4,5,445,13
1072,9178388.0,2.0,32525.0,3,2,5,325,10
1073,10706651.0,6.0,40877.0,4,5,5,455,14
1074,11934015.0,4.0,45292.0,5,4,5,545,14
1075,6819110.0,2.0,43153.0,2,2,5,225,9
1076,4470368.0,2.0,41701.0,1,2,5,125,8
1077,1404966.0,1.0,68596.0,1,1,5,115,7
1078,5340935.0,1.0,27824.0,1,1,4,114,6
1079,8270678.0,1.0,12323.0,2,1,1,211,4
1080,11135637.0,3.0,18576.0,4,3,3,433,10
1082,980107.0,1.0,36376.0,1,1,5,115,7
1083,,,34787.0,,,5,---,5
1084,8977970.0,7.0,15189.0,3,5,2,352,10
1085,9991648.0,5.0,10955.0,3,4,1,341,8
1086,10258345.0,2.0,22046.0,3,2,3,323,8
1087,11587287.0,2.0,22528.0,5,2,3,523,10
1088,8500844.0,2.0,16973.0,2,2,2,222,6
1089,,,43005.0,,,5,---,5
1090,,,22959.0,,,3,---,3
1091,,,26963.0,,,4,---,4
1092,7044605.0,1.0,22562.0,2,1,3,213,6
1093,7596878.0,6.0,17311.0,2,5,2,252,9
1094,11811425.0,1.0,29302.0,5,1,4,514,10
1095,7794108.0,3.0,39164.0,2,3,5,235,10
1096,6356475.0,2.0,16109.0,2,2,2,222,6
1097,,,26865.0,,,4,---,4
1098,10868506.0,7.0,17712.0,4,5,3,453,12
1099,11828857.0,3.0,22024.0,5,3,3,533,11
1101,9406061.0,1.0,25680.0,3,1,4,314,8
1103,11960708.0,5.0,16437.0,5,4,2,542,11
1104,9604722.0,3.0,21133.0,3,3,3,333,9
1105,1908363.0,1.0,43866.0,1,1,5,115,7
1106,,,14058.0,,,2,---,2
1108,11522350.0,3.0,35742.0,5,3,5,535,13
1110,7148885.0,1.0,12255.0,2,1,1,211,4
1111,,,8105.0,,,1,---,1
1112,2467363.0,1.0,18103.0,1,1,3,113,5
1113,,,12705.0,,,1,---,1
1114,10669805.0,2.0,51784.0,4,2,5,425,11
1115,8585051.0,3.0,22046.0,2,3,3,233,8
1117,11272182.0,3.0,22602.0,4,3,3,433,10
1118,10582559.0,4.0,23870.0,4,4,4,444,12
1119,9801709.0,2.0,13440.0,3,2,2,322,7
1120,10353127.0,1.0,43781.0,3,1,5,315,9
1121,9701145.0,8.0,15271.0,3,5,2,352,10
1122,4619039.0,1.0,19550.0,1,1,3,113,5
1123,10110118.0,4.0,34155.0,3,4,5,345,12
1124,10539508.0,6.0,23165.0,4,5,4,454,13
1125,12078816.0,4.0,10419.0,5,4,1,541,10
1126,,,14709.0,,,2,---,2
1127,,,20073.0,,,3,---,3
1128,9648530.0,4.0,18518.0,3,4,3,343,10
1129,8523851.0,1.0,20215.0,2,1,3,213,6
1130,7782341.0,2.0,20783.0,2,2,3,223,7
1131,11826552.0,7.0,22410.0,5,5,3,553,13
1132,,,35223.0,,,5,---,5
1133,,,37463.0,,,5,---,5
1134,5570254.0,3.0,16562.0,1,3,2,132,6
1135,10948175.0,2.0,17168.0,4,2,2,422,8
1136,11072027.0,3.0,21498.0,4,3,3,433,10
1137,7373309.0,1.0,37809.0,2,1,5,215,8
1138,,,23773.0,,,4,---,4
1139,11945110.0,4.0,31440.0,5,4,4,544,13
1140,10762385.0,5.0,27348.0,4,4,4,444,12
1141,7543922.0,2.0,10037.0,2,2,1,221,5
1142,6409970.0,3.0,14828.0,2,3,2,232,7
1143,10775988.0,8.0,70967.0,4,5,5,455,14
1145,1143176.0,1.0,23869.0,1,1,4,114,6
1146,7698789.0,1.0,24885.0,2,1,4,214,7
1150,8934835.0,3.0,43396.0,3,3,5,335,11
1152,,,11928.0,,,1,---,1
1153,9630196.0,4.0,31778.0,3,4,4,344,11
1154,10867244.0,3.0,36546.0,4,3,5,435,12
1155,8223969.0,5.0,14555.0,2,4,2,242,8
1156,1262698.0,1.0,14940.0,1,1,2,112,4
1157,11080785.0,9.0,21407.0,4,5,3,453,12
1158,11582023.0,4.0,8984.0,5,4,1,541,10
1159,3194913.0,2.0,23502.0,1,2,4,124,7
1160,10520140.0,1.0,37312.0,4,1,5,415,10
1163,10567770.0,3.0,35198.0,4,3,5,435,12
1164,8593370.0,4.0,38566.0,2,4,5,245,11
1167,7993127.0,7.0,34089.0,2,5,5,255,12
1168,11720886.0,6.0,11279.0,5,5,1,551,11
1170,10747174.0,6.0,37118.0,4,5,5,455,14
1171,5401768.0,2.0,12374.0,1,2,1,121,4
1172,9683188.0,2.0,35209.0,3,2,5,325,10
1173,8360006.0,4.0,20128.0,2,4,3,243,9
1175,9549317.0,4.0,19846.0,3,4,3,343,10
1177,7267754.0,6.0,26866.0,2,5,4,254,11
1178,2693028.0,1.0,17024.0,1,1,2,112,4
1179,10288353.0,4.0,11651.0,3,4,1,341,8
1180,,,13335.0,,,1,---,1
1181,8803723.0,6.0,21907.0,3,5,3,353,11
1182,9026149.0,2.0,30160.0,3,2,4,324,9
1183,7404523.0,4.0,18594.0,2,4,3,243,9
1184,11866836.0,2.0,35688.0,5,2,5,525,12
1186,,,23001.0,,,3,---,3
1187,4885134.0,2.0,29495.0,1,2,4,124,7
1189,10469883.0,2.0,21228.0,4,2,3,423,9
1190,11645549.0,1.0,50055.0,5,1,5,515,11
1191,9501437.0,3.0,27751.0,3,3,4,334,10
1193,2041242.0,1.0,27440.0,1,1,4,114,6
1194,11329438.0,3.0,38749.0,4,3,5,435,12
1196,,,10246.0,,,1,---,1
1197,7243498.0,2.0,11960.0,2,2,1,221,5
1199,10550622.0,7.0,24820.0,4,5,4,454,13
1200,1625660.0,1.0,5075.0,1,1,1,111,3
1201,11346182.0,4.0,58518.0,4,4,5,445,13
1203,1168525.0,2.0,9334.0,1,2,1,121,4
1205,8390708.0,8.0,14801.0,2,5,2,252,9
1206,6895097.0,2.0,17503.0,2,2,2,222,6
1207,2833032.0,1.0,53772.0,1,1,5,115,7
1208,,,17166.0,,,2,---,2
1209,8794972.0,3.0,44512.0,3,3,5,335,11
1210,12102080.0,9.0,21813.0,5,5,3,553,13
1211,8996764.0,4.0,35416.0,3,4,5,345,12
1212,9322485.0,1.0,11788.0,3,1,1,311,5
1213,6718711.0,1.0,14573.0,2,1,2,212,5
1216,9812151.0,3.0,11916.0,3,3,1,331,7
1217,10447660.0,14.0,15543.0,4,5,2,452,11
1218,9539571.0,2.0,45700.0,3,2,5,325,10
1219,,,17548.0,,,2,---,2
1221,,,38406.0,,,5,---,5
1222,9100961.0,5.0,25469.0,3,4,4,344,11
1223,,,14147.0,,,2,---,2
1224,3902740.0,2.0,45394.0,1,2,5,125,8
1227,9710034.0,2.0,29892.0,3,2,4,324,9
1228,11858247.0,4.0,12631.0,5,4,1,541,10
1229,11049981.0,4.0,11941.0,4,4,1,441,9
1230,7562081.0,3.0,30956.0,2,3,4,234,9
1231,8392621.0,1.0,18793.0,2,1,3,213,6
1233,11036388.0,1.0,22260.0,4,1,3,413,8
1234,11587096.0,4.0,12178.0,5,4,1,541,10
1235,11300312.0,10.0,12030.0,4,5,1,451,10
1236,5037875.0,4.0,12683.0,1,4,1,141,6
1237,12061315.0,10.0,17930.0,5,5,3,553,13
1238,10068324.0,5.0,12960.0,3,4,1,341,8
1239,12219544.0,3.0,41535.0,5,3,5,535,13
1240,10500963.0,1.0,23207.0,4,1,4,414,9
1241,11428704.0,2.0,17287.0,4,2,2,422,8
1242,11413898.0,6.0,14448.0,4,5,2,452,11
1243,11979315.0,2.0,6215.0,5,2,1,521,8
1245,11936573.0,5.0,38501.0,5,4,5,545,14
1246,9025466.0,2.0,18141.0,3,2,3,323,8
1247,6487916.0,5.0,14813.0,2,4,2,242,8
1249,9621506.0,11.0,21250.0,3,5,3,353,11
1250,2692180.0,1.0,15672.0,1,1,2,112,4
1251,,,13846.0,,,2,---,2
1252,,,59936.0,,,5,---,5
1253,9644407.0,2.0,29790.0,3,2,4,324,9
1255,4693154.0,1.0,56445.0,1,1,5,115,7
1256,8648228.0,7.0,22769.0,2,5,3,253,10
1257,8082750.0,4.0,9076.0,2,4,1,241,7
1258,10147560.0,3.0,23522.0,3,3,4,334,10
1259,9091132.0,5.0,20782.0,3,4,3,343,10
1261,11933679.0,4.0,44245.0,5,4,5,545,14
1262,9502799.0,2.0,14003.0,3,2,2,322,7
1263,10164628.0,6.0,25387.0,3,5,4,354,12
1264,11397534.0,4.0,25537.0,4,4,4,444,12
1265,11450081.0,2.0,7543.0,4,2,1,421,7
1266,11772503.0,3.0,8202.0,5,3,1,531,9
1268,8035898.0,3.0,40590.0,2,3,5,235,10
1269,8690908.0,5.0,14224.0,2,4,2,242,8
1271,4142330.0,2.0,21716.0,1,2,3,123,6
1272,10569467.0,4.0,11306.0,4,4,1,441,9
1273,7714779.0,4.0,6373.0,2,4,1,241,7
1274,12237461.0,2.0,16259.0,5,2,2,522,9
1275,8975249.0,3.0,38325.0,3,3,5,335,11
1277,6368360.0,2.0,18423.0,2,2,3,223,7
1278,12113993.0,2.0,23799.0,5,2,4,524,11
1279,8716061.0,2.0,21013.0,2,2,3,223,7
1280,3288616.0,3.0,20634.0,1,3,3,133,7
1281,8651658.0,2.0,14418.0,2,2,2,222,6
1282,6368440.0,2.0,26410.0,2,2,4,224,8
1283,5329985.0,2.0,57474.0,1,2,5,125,8
1284,8080937.0,1.0,11376.0,2,1,1,211,4
1285,9831619.0,1.0,14331.0,3,1,2,312,6
1286,2972523.0,2.0,26677.0,1,2,4,124,7
1289,,,40253.0,,,5,---,5
1290,9192070.0,1.0,3952.0,3,1,1,311,5
1291,10554053.0,3.0,13514.0,4,3,2,432,9
1292,,,17478.0,,,2,---,2
1293,10710727.0,1.0,23203.0,4,1,4,414,9
1294,9477502.0,5.0,42145.0,3,4,5,345,12
1295,10490471.0,7.0,31336.0,4,5,4,454,13
1296,6808524.0,1.0,36365.0,2,1,5,215,8
1297,8941448.0,3.0,11308.0,3,3,1,331,7
1298,,,17052.0,,,2,---,2
1299,,,32503.0,,,5,---,5
1300,10194700.0,3.0,8767.0,3,3,1,331,7
1301,12023906.0,8.0,44672.0,5,5,5,555,15
1302,4766971.0,1.0,5220.0,1,1,1,111,3
1303,7277138.0,2.0,23703.0,2,2,4,224,8
1304,11176750.0,9.0,34286.0,4,5,5,455,14
1305,232053.0,1.0,14906.0,1,1,2,112,4
1306,8410510.0,2.0,14057.0,2,2,2,222,6
1307,12005468.0,1.0,22772.0,5,1,3,513,9
1310,8503764.0,1.0,42495.0,2,1,5,215,8
1311,5724666.0,3.0,14408.0,1,3,2,132,6
1312,7665165.0,1.0,54919.0,2,1,5,215,8
1313,,,40223.0,,,5,---,5
1314,11537876.0,3.0,14059.0,5,3,2,532,10
1315,11353469.0,5.0,20755.0,4,4,3,443,11
1316,11319299.0,8.0,20449.0,4,5,3,453,12
1317,9423553.0,5.0,21725.0,3,4,3,343,10
1318,6029592.0,1.0,17398.0,1,1,2,112,4
1320,12128622.0,8.0,15186.0,5,5,2,552,12
1321,6670880.0,1.0,17252.0,2,1,2,212,5
1322,11450137.0,10.0,20315.0,4,5,3,453,12
1323,8651196.0,1.0,7892.0,2,1,1,211,4
1324,,,37824.0,,,5,---,5
1326,7474475.0,4.0,33550.0,2,4,5,245,11
1327,10360070.0,3.0,8685.0,3,3,1,331,7
1328,5976156.0,1.0,16122.0,1,1,2,112,4
1329,4989929.0,1.0,16166.0,1,1,2,112,4
